,Title,URL,Comment Count,Unique Commenters,Upvotes,Engagement Score,Years Opened,Frustration Score
700,"Socket timeouts are checked before pending incoming requests are assigned sockets, causing `ECONNRESET`s",https://github.com/nodejs/node/issues/43456,4,3,0,3.219831369354307,0.07392197125256673,5.786960985626283
1087,`--experimental-enable-pointer-compression` causes build failure,https://github.com/nodejs/node/issues/51339,4,3,1,4.855254359380799,0.06023271731690623,5.780116358658453
1078,"Assertion failed: (!""unknown EAI_* error code""), function uv__getaddrinfo_translate_error, file src/unix/getaddrinfo.c, line 90.",https://github.com/nodejs/node/issues/51262,4,4,0,3.2442173237376646,0.05475701574264202,5.777378507871321
859,Missing reference (and types) for `response.socket.server`,https://github.com/nodejs/node/issues/47148,4,3,0,3.2519607597602302,0.049281314168377825,5.774640657084189
471,No keepAliveTimeout for HTTP server after answering a POST request synchronously,https://github.com/nodejs/node/issues/39137,4,3,0,3.2730668006628334,0.03559206023271732,5.767796030116359
340,`fs` APIs don't understand AppExecLink reparse points on Windows,https://github.com/nodejs/node/issues/36790,3,3,0,2.342506841735759,2.0342231348391513,5.767111567419576
1469,"Custom DNS lookup failing on Node 20+, works on Node 18",https://github.com/nodejs/node/issues/55762,4,4,1,4.916423326877693,0.03285420944558522,5.766427104722792
597,Move debug testing over to ARM from X86,https://github.com/nodejs/node/issues/41209,4,4,0,3.28707243171736,0.02737850787132101,5.76368925393566
1395,Please implement WebRTC fully in node.,https://github.com/nodejs/node/issues/54855,4,3,0,3.28707243171736,0.02737850787132101,5.76368925393566
1272,Linking uses too much memory when building v22.2.0 on macOS,https://github.com/nodejs/node/issues/53216,4,3,0,3.28707243171736,0.02737850787132101,5.76368925393566
401,"""zlib.createGunzip()._transform"" results in an abort",https://github.com/nodejs/node/issues/37884,4,3,0,3.297038833971251,0.02190280629705681,5.760951403148528
1147,IO_uring caused regression on node 20 and node 21,https://github.com/nodejs/node/issues/51875,4,4,0,3.297038833971251,0.02190280629705681,5.760951403148528
866,"Problems with ""wasm-webapi"" tests and V8 >= 11.2",https://github.com/nodejs/node/issues/47297,4,2,0,3.3022254981841574,0.019164955509924708,5.759582477754963
1473,Tracking Issue: Syncify the ESM Loader,https://github.com/nodejs/node/issues/55782,4,4,0,3.3022254981841574,0.019164955509924708,5.759582477754963
1294,Increase minimum macOS version,https://github.com/nodejs/node/issues/53561,4,4,0,3.3075550156472495,0.01642710472279261,5.758213552361396
1307,Special URL schemes for resources within single executable applications,https://github.com/nodejs/node/issues/53715,4,3,1,4.961332523470874,0.01642710472279261,5.758213552361396
282,HTTP/2 ServerResponse.destroy() has the same effect as ServerResponse.end(),https://github.com/nodejs/node/issues/35302,4,1,0,3.3130332156239466,0.013689253935660506,5.756844626967831
641,Blob's type should not be all lowercased,https://github.com/nodejs/node/issues/42266,4,2,1,4.977999448840118,0.010951403148528405,5.755475701574264
1388,"Add a cleaned up `child_processes` API that cleans the API up for child process spawning, like how `fs/promises` cleaned up `fs`",https://github.com/nodejs/node/issues/54799,4,3,0,3.318666299226745,0.010951403148528405,5.755475701574264
1526,module.registerHooks() tracking issue,https://github.com/nodejs/node/issues/56241,4,3,1,4.986691308885184,0.008213552361396304,5.7541067761806985
175,Many zlib tests are failing on armhf with system zlib,https://github.com/nodejs/node/issues/31970,4,2,0,3.324460872590122,0.008213552361396304,5.7541067761806985
1044,TLSSocket not destroyed on TCP socket timeout,https://github.com/nodejs/node/issues/50884,4,1,1,4.986691308885184,0.008213552361396304,5.7541067761806985
845,Different behavior of { a: 1 } in the REPL and the debugger,https://github.com/nodejs/node/issues/46808,4,2,0,3.324460872590122,0.008213552361396304,5.7541067761806985
875,[Tracking Issue] Direct Sockets API,https://github.com/nodejs/node/issues/47511,4,3,0,3.3304239839047542,0.0054757015742642025,5.752737850787132
1563,vm.runInContext Function Prototype Issue,https://github.com/nodejs/node/issues/56413,4,3,0,3.3304239839047542,0.0054757015742642025,5.752737850787132
1539,Only print failing assertion once with spec reporter,https://github.com/nodejs/node/issues/56316,4,4,1,4.995635975857132,0.0054757015742642025,5.752737850787132
1165,Specify which node features work with Windows/Linux/Mac,https://github.com/nodejs/node/issues/52098,4,4,0,3.3304239839047542,0.0054757015742642025,5.752737850787132
1374,add `path.mimeType()` and `path.charset()` to `node:path`,https://github.com/nodejs/node/issues/54595,4,3,0,3.3304239839047542,0.0054757015742642025,5.752737850787132
132,"Passing fd between threads causes VM to crash, or EBADF ",https://github.com/nodejs/node/issues/30507,4,2,1,4.995635975857132,0.0054757015742642025,5.752737850787132
1398,"Suggestion with cluster module when use ""maxConnection"" in its worker process",https://github.com/nodejs/node/issues/54882,4,2,0,3.3304239839047542,0.0054757015742642025,5.752737850787132
428,Http client sometimes returns EPIPE when server does not read request body,https://github.com/nodejs/node/issues/38467,4,2,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
1491,--experimental-test-module-mocks is not working as expected,https://github.com/nodejs/node/issues/55891,4,3,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
1118,AbortController.signal.addEventListener does not handle capture option,https://github.com/nodejs/node/issues/51703,4,4,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
418,"if uncaughtExceptionMonitor handler throws, the process dies without chance for recovery by uncaughtException or uncaughtRejection",https://github.com/nodejs/node/issues/38280,4,3,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
714,worker: resourceLimits overridden by --max-old-space-size,https://github.com/nodejs/node/issues/43991,4,2,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
694,Node CLI eval option can't take unary negation operator,https://github.com/nodejs/node/issues/43397,4,2,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
1169,Enable io_uring support in libuv by default,https://github.com/nodejs/node/issues/52156,4,3,2,6.673126329747725,0.0027378507871321013,5.7513689253935665
399,https module sometimes emits 'empty' Error,https://github.com/nodejs/node/issues/37880,4,2,1,5.004844747310794,0.0027378507871321013,5.7513689253935665
669,Document why `node:test` exists,https://github.com/nodejs/node/issues/42902,4,4,7,15.014534241932381,0.0027378507871321013,5.7513689253935665
1316,Add `--root-directory` optional flag for `node --run`,https://github.com/nodejs/node/issues/53831,4,3,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
1195,Inconsistent behavior of `stdio[3]: 'ignore'`,https://github.com/nodejs/node/issues/52422,4,2,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
1194,Implement IDL Float16Array,https://github.com/nodejs/node/issues/52416,4,4,1,5.004844747310794,0.0027378507871321013,5.7513689253935665
616,memory leak with worker thread and parentPort.postMessage,https://github.com/nodejs/node/issues/41762,4,2,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
370,`worker_threads` not respecting `--require` in `process.execArgv` or `process.env.NODE_OPTIONS`,https://github.com/nodejs/node/issues/37410,4,2,0,3.3365631648738625,0.0027378507871321013,5.7513689253935665
1134,`try catch` not work if path include unicode,https://github.com/nodejs/node/issues/51802,4,4,1,5.014329715876522,0.0,5.75
910,Loading of dynamic libraries (`process.dlopen`) incorrectly assumes `dlclose` will always unload the library,https://github.com/nodejs/node/issues/48353,4,2,0,3.3428864772510147,0.0,5.75
1069,"v18.18.2 -> v18.19.0 regression: ""fetch failed"" when HTTP server stopped and started on same port",https://github.com/nodejs/node/issues/51165,4,3,0,3.3428864772510147,0.0,5.75
1482,Hang up with 'advanced' IPC deserialization,https://github.com/nodejs/node/issues/55834,4,3,0,3.3428864772510147,0.0,5.75
315,Intent to Remove: HTTP/2 and gQUIC server push,https://github.com/nodejs/node/issues/36091,4,3,1,5.014329715876522,0.0,5.75
443,stream.end doesn't send the last chunk on node 16,https://github.com/nodejs/node/issues/38735,4,2,0,3.3428864772510147,0.0,5.75
630,guidance on CJS module requires and file extensions,https://github.com/nodejs/node/issues/41998,4,4,0,3.3428864772510147,0.0,5.75
323,[Buffer] Buffer.from( ArrayBuffer ) showing stale data on subsequent executions,https://github.com/nodejs/node/issues/36327,4,2,0,3.3428864772510147,0.0,5.75
1403,Adopt GB18030-2022,https://github.com/nodejs/node/issues/54996,4,1,0,3.3428864772510147,0.0,5.75
936,Promise is never resolved or rejected when upload small files with fastify/multipart library.,https://github.com/nodejs/node/issues/48748,4,4,0,3.3428864772510147,0.0,5.75
706,http.IncomingMessage aborted Event isn't the same as http.IncomingMessage close Event,https://github.com/nodejs/node/issues/43688,4,3,2,6.6857729545020295,0.0,5.75
178,"Strange resolving order using ""node ."" to start an app",https://github.com/nodejs/node/issues/32008,4,3,0,3.3428864772510147,0.0,5.75
817,TZ environment variable doesn't parse POSIX strings correctly,https://github.com/nodejs/node/issues/46246,4,2,0,3.3428864772510147,0.0,5.75
1011,Incorrect validation of non-utf8 characters in setHeader function,https://github.com/nodejs/node/issues/50213,4,2,2,6.6857729545020295,0.0,5.75
922,Export map self resolution doesn't seem to work correctly outside of node_modules,https://github.com/nodejs/node/issues/48580,4,3,0,3.3428864772510147,0.0,5.75
1198,WeakRef has slow performance & degrades runtime performance,https://github.com/nodejs/node/issues/52444,4,2,0,3.3428864772510147,0.0,5.75
709,"node(86829,0x2273ac1c0) malloc: Incorrect checksum for freed object 0x15d053a00: probably modified after being freed. Corrupt value: 0x2010102a6068230 node(86829,0x2273ac1c0) malloc: *** set a breakpoint in malloc_error_break to debug",https://github.com/nodejs/node/issues/43834,4,2,1,5.014329715876522,0.0,5.75
1301,Fast Allocation of `ArrayBuffer` with `maxByteLength`,https://github.com/nodejs/node/issues/53680,4,3,0,3.3428864772510147,0.0,5.75
1344,Programmatically expose whether a cli flag takes an argument or not,https://github.com/nodejs/node/issues/54144,4,3,0,3.3428864772510147,0.0,5.75
928,V8 assertion failure from `handle_checker.CheckGlobalAndEternalHandles()` while building a snapshot,https://github.com/nodejs/node/issues/48672,4,2,0,3.3428864772510147,0.0,5.75
249,Pausing readline pauses SIGINTs,https://github.com/nodejs/node/issues/34619,4,2,0,3.3428864772510147,0.0,5.75
31,cluster: forked children eagerly ignore/replace inspect port from cluster settings,https://github.com/nodejs/node/issues/21853,3,2,0,2.3188097573379376,1.9411362080766599,5.72056810403833
771,http2 unhandled error read ECONNRESET     at TLSWrap.onStreamRead ,https://github.com/nodejs/node/issues/45244,3,3,0,2.316721993598036,1.9329226557152634,5.7164613278576315
152,Debugger.setInstrumentationBreakpoint is broken,https://github.com/nodejs/node/issues/31138,2,2,1,2.2888880862390133,3.871321013004791,5.685660506502396
36,readline: processing \u2028 and \u2029,https://github.com/nodejs/node/issues/22448,3,3,1,3.4417412799393086,1.8453114305270362,5.672655715263518
71,Supported asymmetric key types,https://github.com/nodejs/node/issues/26996,3,2,1,3.4355044019886254,1.8288843258042438,5.664442162902122
645,"Invalid Date generated by `toLocaleString('en-gb', ...)`",https://github.com/nodejs/node/issues/42391,3,3,1,3.400272536683047,1.7357973990417521,5.617898699520876
43,Warn on potentially insecure inspector options (--inspect=0.0.0.0),https://github.com/nodejs/node/issues/23444,3,3,0,2.258593382119375,1.702943189596167,5.601471594798084
613,perf_hooks.performance.timerify() with histogram: RangeError [ERR_OUT_OF_RANGE] on arm64,https://github.com/nodejs/node/issues/41641,3,3,4,6.77165872027642,1.6974674880219027,5.598733744010952
520,segfault when using ESM dynamic import repeatedly in special circumstances,https://github.com/nodejs/node/issues/39964,3,3,0,2.2510450393956,1.672826830937714,5.586413415468857
56,Create node/doc/guides/writing-docs.md,https://github.com/nodejs/node/issues/25548,3,2,0,2.192859981350564,1.4373716632443532,5.468685831622176
214,internalModuleStat & internalModuleReadJSON prevent resolution override,https://github.com/nodejs/node/issues/33423,3,3,0,2.1915291187908803,1.431895961670089,5.465947980835044
136,investigate flaky sequential/test-perf-hooks in CI,https://github.com/nodejs/node/issues/30658,3,3,0,2.182248849702471,1.3935660506502396,5.44678302532512
57,Frequent console.log() calls prevent error output on stack overflow,https://github.com/nodejs/node/issues/25930,3,3,0,2.18092842494178,1.3880903490759753,5.444045174537988
300,Problem Setting TLS to TLSv1.3,https://github.com/nodejs/node/issues/35596,3,2,0,2.17238038095601,1.352498288843258,5.426249144421629
889,Flaky test-esm-loader-http-imports,https://github.com/nodejs/node/issues/47836,3,3,0,2.17238038095601,1.352498288843258,5.426249144421629
969,Resolution Algorithm Specification fixing,https://github.com/nodejs/node/issues/49402,3,3,0,2.156772482914406,1.2867898699520877,5.393394934976044
67,Track Environment fields in heap snapshot?,https://github.com/nodejs/node/issues/26776,3,2,0,2.152909209038476,1.270362765229295,5.385181382614648
452,"vm: in strict mode, assigning functions to certain globals throws, but succeeds",https://github.com/nodejs/node/issues/38918,3,3,1,3.2235940896755544,1.2539356605065024,5.3769678302532515
336,ECONNRESET at TLSWrap.onStreamRead,https://github.com/nodejs/node/issues/36690,2,2,1,2.162486332303725,3.241615331964408,5.370807665982204
61,http server.headersTimeout keeps the socket open after timeout,https://github.com/nodejs/node/issues/26165,1,1,5,2.1043687138077076,5.23750855578371,5.368754277891854
719,Node API core consolidation,https://github.com/nodejs/node/issues/44071,3,3,5,7.446665870910395,1.160848733744011,5.3304243668720055
81,"build,cares,openssl,zlib: limit symbol exports",https://github.com/nodejs/node/issues/27664,3,3,1,3.1775619160525808,1.1197809719370295,5.3098904859685145
424,Cannot call `session.setLocalWindowSize(number)` before session connects,https://github.com/nodejs/node/issues/38427,3,3,1,3.1576472395749113,1.0595482546201231,5.279774127310062
14,ABI compatibility tool,https://github.com/nodejs/node/issues/18159,3,3,5,7.365761797467244,1.056810403832991,5.278405201916495
458,v8-fast-api-calls.h is no longer in headers archive,https://github.com/nodejs/node/issues/43619,3,3,0,2.103909379866588,1.054072553045859,5.27703627652293
154,rmdirsync doesn't throw error when symlinked path is passed as argument in windows node 12,https://github.com/nodejs/node/issues/31231,3,2,0,2.0859240961621976,0.9691991786447639,5.234599589322382
271,doc: esm: explain `* as alias` behaviour with cjs modules,https://github.com/nodejs/node/issues/34949,3,3,3,5.203577370271782,0.947296372347707,5.223648186173854
53,"Makefile dependency tree is incomplete, makefiles do not build only as necessary",https://github.com/nodejs/node/issues/25135,3,1,2,4.16063624966869,0.9418206707734429,5.220910335386721
106,http: OutgoingMessage streamlike,https://github.com/nodejs/node/issues/28969,3,3,0,2.0748199165091403,0.9144421629021219,5.207221081451061
421,investigate flaky test-child-process-fork-closed-channel-segfault on Raspberry Pi 2,https://github.com/nodejs/node/issues/38392,3,3,0,2.071576095408212,0.8980150581793293,5.1990075290896645
167,HTTP2 Server Upgrade listener undocumented,https://github.com/nodejs/node/issues/31709,3,2,0,2.0678469097527534,0.8788501026694046,5.189425051334703
173,HTTP2 bandwidth issues,https://github.com/nodejs/node/issues/31932,3,3,0,2.060070812610259,0.837782340862423,5.168891170431212
124,FSWatcher.close() incurs a big performance cost in >=10.16,https://github.com/nodejs/node/issues/29949,2,2,0,1.3829043339177853,2.811772758384668,5.155886379192334
662,http.ServerResponse#sendDate makes overly definitive claim about HTTP standards,https://github.com/nodejs/node/issues/42619,3,3,0,2.0516494026448227,0.7912388774811773,5.145619438740589
372,internal deprecation warning in REPL,https://github.com/nodejs/node/issues/37445,3,2,0,2.0487866081660884,0.7748117727583846,5.1374058863791925
90,Report not generated if `--abort-on-uncaught-exception` is also given,https://github.com/nodejs/node/issues/28414,3,2,0,2.045065877976295,0.7529089664613279,5.126454483230664
339,Stream.pipeline always throw [ERR_STREAM_PREMATURE_CLOSE],https://github.com/nodejs/node/issues/36760,3,3,4,6.1191183911473885,0.7200547570157426,5.110027378507871
707,Make *-inl.h slim again,https://github.com/nodejs/node/issues/43712,3,3,3,5.0776058029432445,0.6625598904859685,5.081279945242985
651,Add/restore FAQ about V8 related limit for ERR_FS_FILE_TOO_LARGE,https://github.com/nodejs/node/issues/42497,2,2,0,1.3587215993072335,2.6365503080082138,5.068275154004107
506,Cross compilation for 32bit on 64bit fails,https://github.com/nodejs/node/issues/39736,3,2,0,2.0272779245283474,0.6351813826146475,5.067590691307323
1051,`message` property gets removed at runtime from the enumerable properties of an extended class from `Error`,https://github.com/nodejs/node/issues/50961,3,2,0,2.02655575894029,0.6297056810403833,5.064852840520191
487,UDP/dgram performs unnecessary DNS lookups,https://github.com/nodejs/node/issues/39468,3,2,0,2.0244540230832047,0.6132785763175906,5.056639288158795
1261,Accept `Blob`s anywhere where a `Buffer` is currently accepted for writing,https://github.com/nodejs/node/issues/53090,3,3,2,4.045559451754027,0.5995893223819302,5.049794661190965
1070,"v18.18.2 -> v18.19.0, v20.5.1 -> v20.6.0 regression: pathToFileURL trims whitespace.",https://github.com/nodejs/node/issues/51167,3,3,0,2.0224535914010566,0.5968514715947981,5.048425735797399
527,Should Node.js silently raise the file descriptors limit up to an unreasonable value,https://github.com/nodejs/node/issues/40052,3,3,0,2.02149312154393,0.5886379192334018,5.044318959616701
1186,Restrict authentication tag length for GCM by default,https://github.com/nodejs/node/issues/52327,3,2,1,3.020947948314796,0.5119780971937029,5.0059890485968515
1142,Provide a reliable way to find the entrypoint path or URL,https://github.com/nodejs/node/issues/51840,3,3,7,9.057296227602366,0.49555099247091033,4.997775496235455
1021,node：internal/url getpathfromurlwin32(url),https://github.com/nodejs/node/issues/50445,3,3,0,2.012541639576054,0.4928131416837782,4.996406570841889
1162,net.autoSelectFamilyAttemptTimeoutDefault should not be constant,https://github.com/nodejs/node/issues/52082,3,3,0,2.0101029102417973,0.4490075290896646,4.974503764544832
683,Stack corrupted using vm inside domain,https://github.com/nodejs/node/issues/43135,2,1,0,1.3317801172714427,2.4421629021218343,4.971081451060917
522,Readable._construct behaviour contradicts docs,https://github.com/nodejs/node/issues/39992,3,3,0,2.0089682643857167,0.405201916495551,4.952600958247776
166,net: setKeepAlive options ignored before connect,https://github.com/nodejs/node/issues/31663,2,2,2,2.649872657802843,2.3928815879534566,4.946440793976729
319,investigate flaky test-repl-history-navigation,https://github.com/nodejs/node/issues/36191,3,2,0,2.008967482085572,0.38329911019849416,4.941649555099247
524,SymGetLineFromAddr64 returned error : 487 in report tests,https://github.com/nodejs/node/issues/40001,2,2,0,1.3207521757219938,2.3627652292950034,4.931382614647502
414,"hibernate leads to hanging process due to endless wait for write, setTimeout never called again",https://github.com/nodejs/node/issues/38108,3,2,0,2.0101519257547653,0.34223134839151265,4.9211156741957565
1080,The for await syntax of the readline function does not properly free memory.,https://github.com/nodejs/node/issues/51284,3,2,0,2.0105952005803247,0.33401779603011633,4.917008898015058
592,Receiving Build error under LINUX,https://github.com/nodejs/node/issues/41138,3,3,2,4.026300865624228,0.30116358658453113,4.9005817932922655
430,error thrown in request 'error' event instead of in response 'error' event when response body length is longer than Content-Length,https://github.com/nodejs/node/issues/38479,3,3,0,2.0159825968101512,0.27652292950034224,4.888261464750171
470,Run script from the console with UTF-8 with BOM,https://github.com/nodejs/node/issues/39111,3,2,0,2.018365309357314,0.2600958247775496,4.8800479123887746
919,fs.Stats properties are not documented,https://github.com/nodejs/node/issues/48574,3,3,0,2.0227748867726203,0.23545516769336072,4.867727583846681
179,ConsumeHTTP2Data Assertion error,https://github.com/nodejs/node/issues/32015,3,3,0,2.024489151899821,0.2272416153319644,4.863620807665982
538,`pipeline` doesn't work if `readable` listener is already attached,https://github.com/nodejs/node/issues/40256,3,2,4,6.077115292326653,0.22176591375770022,4.86088295687885
1107,"`Object.getOwnPropertyDescriptor(global, 'performance').writable` is no longer true in v18.19.0",https://github.com/nodejs/node/issues/51612,3,3,1,3.0435230221675655,0.2080766598220397,4.8540383299110195
382,Worker threads can trigger MaxListenersExceededWarning when stdout/stderr are overloaded or corked,https://github.com/nodejs/node/issues/37582,3,3,0,2.0327391314766836,0.1943874058863792,4.84719370294319
456,"--prof hangs, dropping: overflow",https://github.com/nodejs/node/issues/38960,3,3,0,2.0406082970477875,0.1697467488021903,4.834873374401095
474,Fix PATH under Windows,https://github.com/nodejs/node/issues/39261,3,3,0,2.0436012446810214,0.16153319644079397,4.830766598220397
530,TextDecoder does not error incorrectly for legacy byte sequences,https://github.com/nodejs/node/issues/40091,2,2,0,1.2910675950293766,2.1492128678986995,4.8246064339493495
1064,It's not clear if FileHandle close() and stat() can fail,https://github.com/nodejs/node/issues/51135,3,3,0,2.0490477801918696,0.14784394250513347,4.823921971252567
185,perf_hooks/trace_events - nested measurements don't work as expected,https://github.com/nodejs/node/issues/32281,1,1,0,0.5519379975860724,4.139630390143737,4.819815195071868
824,Different ways to allow V8 options in NODE_OPTIONS?,https://github.com/nodejs/node/issues/46339,3,1,0,2.0577395270888763,0.12867898699520877,4.814339493497604
512,"doc: Error for ""."" and "".."" specifiers differs from documented Resolver Algorithm",https://github.com/nodejs/node/issues/39873,3,2,0,2.0577395270888763,0.12867898699520877,4.814339493497604
316,Source Maps with Function.prototype.toString(),https://github.com/nodejs/node/issues/36105,3,3,0,2.060475152396797,0.12320328542094455,4.811601642710472
312,The rss memory not recall after a lot of file writing,https://github.com/nodejs/node/issues/35989,3,2,0,2.0648081770184157,0.11498973305954825,4.807494866529774
770,source maps from packages in `node_modules` don't work in the debugger,https://github.com/nodejs/node/issues/45196,3,3,5,7.226828619564455,0.11498973305954825,4.807494866529774
1175,SIGSEGV when devtools tries to stop at a breakpoint,https://github.com/nodejs/node/issues/52226,3,3,0,2.08726839938146,0.07939767282683094,4.789698836413415
1327,ERR_INTERNAL_ASSERTION,https://github.com/nodejs/node/issues/53987,3,3,0,2.102386808529456,0.06023271731690623,4.780116358658453
1509,Ignore 3rd party compiled abseil-cpp and use current bundled abseil-cpp,https://github.com/nodejs/node/issues/56104,3,1,0,2.1071809633157867,0.05475701574264202,4.777378507871321
1528,fs.promises.copyFile and fs.copyFileSync fails on Node 22.12 and 23.4 with EPERM: operation not permitted when copying from local disk to a mounted cifs share on alpine,https://github.com/nodejs/node/issues/56248,3,2,0,2.1148182531352897,0.04654346338124572,4.773271731690623
473,net.createConnection does not have a connection timeout.,https://github.com/nodejs/node/issues/39256,3,3,0,2.1148182531352897,0.04654346338124572,4.773271731690623
862,http.ServerResponse.writable always true,https://github.com/nodejs/node/issues/47249,3,3,0,2.1259192482431035,0.03559206023271732,4.767796030116359
695,Consistency of prototype chain lookup for parameters,https://github.com/nodejs/node/issues/43401,3,3,0,2.1288737484172437,0.03285420944558522,4.766427104722792
292,http2: calling ServerHttp2Stream end() can silently fail,https://github.com/nodejs/node/issues/35409,3,2,0,2.1319051119928605,0.030116358658453114,4.765058179329227
1439,API for temporarily supressing experimental warnings,https://github.com/nodejs/node/issues/55505,3,3,2,4.270032344920085,0.02737850787132101,4.76368925393566
807,Unexpected output of `Intl.NumberFormat#formatRange` with `percent` style for same values,https://github.com/nodejs/node/issues/46028,3,3,0,2.1382099252489617,0.024640657084188913,4.762320328542095
898,FATAL ERROR: v8::Object::GetAlignedPointerFromInternalField() Internal field out of bounds,https://github.com/nodejs/node/issues/48114,3,2,0,2.1414895406121954,0.02190280629705681,4.760951403148528
743,Unexpected early exit (code 13) when trying to `import {}` from a dynamic `import()`,https://github.com/nodejs/node/issues/44601,3,3,4,6.424468621836586,0.02190280629705681,4.760951403148528
368,FATAL ERROR when setting 'onread' of a socket,https://github.com/nodejs/node/issues/37369,3,2,0,2.1414895406121954,0.02190280629705681,4.760951403148528
301,Headers with the same name are combined into one entry in `http2`,https://github.com/nodejs/node/issues/35658,3,2,0,2.144858377839153,0.019164955509924708,4.759582477754963
725,http2 ERR_SSL_CIPHER_OPERATION_FAILED,https://github.com/nodejs/node/issues/44227,3,3,0,2.144858377839153,0.019164955509924708,4.759582477754963
1472,detect-module: confusing error when parsing a CommonJS module with top-level `await`,https://github.com/nodejs/node/issues/55776,3,2,0,2.144858377839153,0.019164955509924708,4.759582477754963
1173,Possible http2 bug: 'data' event called before 'response' event,https://github.com/nodejs/node/issues/52205,3,2,0,2.1483200009738663,0.01642710472279261,4.758213552361396
822,win: block running nodejs on Windows 8.1 and before?,https://github.com/nodejs/node/issues/46299,3,3,0,2.1483200009738663,0.01642710472279261,4.758213552361396
584,exit CLI debugger automatically,https://github.com/nodejs/node/issues/40982,3,2,0,2.1483200009738663,0.01642710472279261,4.758213552361396
1368,Support statement coverage,https://github.com/nodejs/node/issues/54530,3,3,1,3.2224800014607995,0.01642710472279261,4.758213552361396
1390,parallel.test-performance-function is flaky,https://github.com/nodejs/node/issues/54803,3,3,0,2.1483200009738663,0.01642710472279261,4.758213552361396
318,patching Module.wrapper et al. breaks shebang stripping,https://github.com/nodejs/node/issues/36173,2,2,3,3.1811024170760995,2.0150581793292264,4.757529089664613
1378,Node-API V8 Fast API,https://github.com/nodejs/node/issues/54731,3,3,0,2.1518781962339895,0.013689253935660506,4.756844626967831
1289,Promise readline question results in unsettled promise on abortion,https://github.com/nodejs/node/issues/53497,3,3,2,4.303756392467979,0.013689253935660506,4.756844626967831
1300,TypeError: ssl.destroySSL is not a function,https://github.com/nodejs/node/issues/53660,3,3,0,2.1518781962339895,0.013689253935660506,4.756844626967831
1352,Build Failure: error: undefined symbol: sf_parser_init,https://github.com/nodejs/node/issues/54195,3,2,0,2.1518781962339895,0.013689253935660506,4.756844626967831
591,Unable to catch error in piped streams | Uncaught TypeError [ERR_INVALID_ARG_TYPE],https://github.com/nodejs/node/issues/41120,3,2,0,2.1518781962339895,0.013689253935660506,4.756844626967831
938,C++ Embedding - HTTP Module + fetch() Doesn't Work Outside node::LoadEnvironment,https://github.com/nodejs/node/issues/48760,3,2,0,2.1518781962339895,0.013689253935660506,4.756844626967831
1536,"[feature] Option/flag for process.cwd( ) to return the actual PWD with symlinks, not real path",https://github.com/nodejs/node/issues/56288,3,3,0,2.1518781962339895,0.013689253935660506,4.756844626967831
1506,WebAssembly source phase imports,https://github.com/nodejs/node/issues/56056,3,3,0,2.155536991360238,0.010951403148528405,4.755475701574264
1511,fileHandle.readableWebStream sometimes crashes on large inputs,https://github.com/nodejs/node/issues/56116,3,3,0,2.155536991360238,0.010951403148528405,4.755475701574264
1516,Do NOT deprecate `napi_module_register` or explain better the current way to do it (embedding API),https://github.com/nodejs/node/issues/56153,3,3,0,2.155536991360238,0.010951403148528405,4.755475701574264
379,SIGTERM event received and keep accepting new requests,https://github.com/nodejs/node/issues/37547,3,3,0,2.155536991360238,0.010951403148528405,4.755475701574264
1535,Cross-compilation bug when compiling for loongarch64 on a non-loongarch64 host with Linux,https://github.com/nodejs/node/issues/56280,3,2,0,2.155536991360238,0.010951403148528405,4.755475701574264
327,[Bug] Remove the incorrect event listener.,https://github.com/nodejs/node/issues/36522,3,2,0,2.159300677162821,0.008213552361396304,4.7541067761806985
547,Race condition when ending a stream,https://github.com/nodejs/node/issues/40471,3,1,0,2.159300677162821,0.008213552361396304,4.7541067761806985
660,`node --inspect-brk index.js` can be executed even though `index.js` does not exist,https://github.com/nodejs/node/issues/42600,3,2,0,2.159300677162821,0.008213552361396304,4.7541067761806985
588,fs.writeFile / fs.writeFileSync fails to write to hidden file,https://github.com/nodejs/node/issues/41093,3,2,1,3.238951015744231,0.008213552361396304,4.7541067761806985
999,Transforms that convert one chunk into many chunks may stop reading when readableHighWaterMark exceeded,https://github.com/nodejs/node/issues/49938,3,3,0,2.159300677162821,0.008213552361396304,4.7541067761806985
841,Using fast calls for WASI causes V8 coredump,https://github.com/nodejs/node/issues/46777,3,3,0,2.159300677162821,0.008213552361396304,4.7541067761806985
1149,"awaiting some fs/promises API (readdir, readfile) breaks later try catch block",https://github.com/nodejs/node/issues/51894,3,3,0,2.159300677162821,0.008213552361396304,4.7541067761806985
1328,parseArgs - support positional arguments per option key,https://github.com/nodejs/node/issues/54022,3,3,0,2.159300677162821,0.008213552361396304,4.7541067761806985
1323,http.server.close() closes idle connections in v20 and v21,https://github.com/nodejs/node/issues/53939,3,3,0,2.159300677162821,0.008213552361396304,4.7541067761806985
